UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,Id,DEST_AIRPORT_ID,Target,MONTH
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,12571,JVL,11540,ELP,8
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14656,RWI,13061,LRD,8
Atlas Air Inc.,10279,AMA,12892,LAX,8
USA Jet Airlines Inc.,15534,LPR,13198,MCI,6
Cavok Air LLC,15053,SVG,11630,FAI,7
Federal Express Corporation,10322,AOO,14711,SCE,7
Federal Express Corporation,16335,ZXB,10140,ABQ,7
Atlas Air Inc.,13367,MLI,10568,BFS,7
National Air Cargo Group Inc d/ba National Airlines,16456,DWC,12917,LCK,7
Cavok Air LLC,16268,YYT,13495,MSY,4
Smokey Bay Air Inc.,10016,A03,12184,HOM,7
Tropic Ocean Airways LLC,10927,CDW,16832,QNY,7
Tropic Ocean Airways LLC,11907,GGT,11697,FLL,7
Tropic Ocean Airways LLC,11911,GHC,11827,FXE,7
Tropic Ocean Airways LLC,13439,MPB,11534,ELH,7
Tropic Ocean Airways LLC,16832,QNY,10927,CDW,7
Tropic Ocean Airways LLC,14986,SRQ,11697,FLL,7
Tropic Ocean Airways LLC,15147,TCB,11697,FLL,7
Tropic Ocean Airways LLC,15417,TZN,13303,MIA,7
Island Air Service,13714,NNK,10243,AKK,7
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13016,LMA,11630,FAI,7
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,15731,WCR,11630,FAI,7
"Corvus Airlines, Inc d/b/a Era Aviation d/b/a Ravn Alaska",12728,KLW,12819,KTN,7
Western Global,13525,MUO,12957,LGG,9
"ADVANCED AIR, LLC",15232,TKF,14831,SJC,2
Harris Air Services,12079,HBH,14828,SIT,5
Katmai Air,11392,DQL,11336,DLG,5
Volga-Dnepr Airlines,11799,FVC,12264,IAD,10
Volga-Dnepr Airlines,13700,NKX,14071,PER,10
Volga-Dnepr Airlines,15022,STR,14107,PHX,10
Western Global,12525,JO2,13930,ORD,10
Western Global,13483,MSJ,10299,ANC,10
Western Global,13756,NTD,14635,RSW,10
Western Global,13772,NUW,10299,ANC,10
Western Global,13947,OSC,10581,BGR,10
Island Air Service,10009,09A,10056,A43,10
Island Air Service,10017,A04,10043,A30,10
Island Air Service,10043,A30,10017,A04,10
Island Air Service,10044,A31,10056,A43,10
"Jet Aviation Flight Services, Inc.",14530,RIL,10372,ASE,1
"Jet Aviation Flight Services, Inc.",15030,SUA,14027,PBI,1
"Jet Aviation Flight Services, Inc.",15498,UT1,14869,SLC,1
"Jet Aviation Flight Services, Inc.",16443,CSL,15618,VNY,1
Antonov Company,15570,VCV,16772,AE2,3
Cavok Air LLC,11047,CLJ,15370,TUL,6
"Maritime Helicopters, Inc.",12721,KLN,12721,KLN,6
Harris Air Services,12171,HNH,12523,JNU,4
United Air Lines Inc.,10781,BTR,12266,IAH,5
Tropic Ocean Airways LLC,11223,CXY,13303,MIA,5
Tropic Ocean Airways LLC,13175,MAY,11697,FLL,5
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11885,GEK,11630,FAI,5
Antonov Company,15256,TLS,10562,BFM,10
"Jet Aviation Flight Services, Inc.",10158,ACY,15356,TTN,9
"Jet Aviation Flight Services, Inc.",10511,BCE,12247,HWD,9
"Jet Aviation Flight Services, Inc.",15023,STS,14081,PGA,9
"Jet Aviation Flight Services, Inc.",15779,WKV,15167,TEB,9
"Jet Aviation Flight Services, Inc.",13094,LTN,15167,TEB,9
Federal Express Corporation,13926,OR2,14054,PDT,9
Federal Express Corporation,15992,YAM,13342,MKE,9
Federal Express Corporation,16096,YKA,12236,HUT,9
Federal Express Corporation,16115,YLW,11146,CRW,9
Federal Express Corporation,16173,YQR,13487,MSP,9
Federal Express Corporation,16174,YQT,13303,MIA,9
Federal Express Corporation,16188,YSB,11637,FAR,9
Federal Express Corporation,16214,YTS,11637,FAR,9
Federal Express Corporation,16242,YXE,12278,ICT,9
Federal Express Corporation,16246,YXL,12365,IPT,9
Federal Express Corporation,16256,YYB,10397,ATL,9
Federal Express Corporation,10716,BOM,13796,OAK,9
Federal Express Corporation,10762,BSL,11618,EWR,9
Federal Express Corporation,11290,DEL,10299,ANC,9
Federal Express Corporation,14236,PRB,10136,ABI,10
Federal Express Corporation,16857,SSF,10627,BIS,10
Federal Express Corporation,10394,ATH,11618,EWR,10
Federal Express Corporation,15081,SXF,13244,MEM,10
Federal Express Corporation,10244,AKL,13796,OAK,10
Federal Express Corporation,10968,CGK,13244,MEM,10
Federal Express Corporation,11138,CRK,15422,UAM,10
Omni Air International LLC,12829,KUH,10194,AFW,10
United Air Lines Inc.,13422,MOB,13495,MSY,4
Kenmore Air Harbor,16601,BC3,12652,KEH,9
Kenmore Air Harbor,16515,WA9,10559,BFI,9
Kenmore Air Harbor,16599,YBW,12652,KEH,9
Kenmore Air Harbor,16036,YDS,11646,FBS,9
Kenmore Air Harbor,16076,YHH,12652,KEH,9
USA Jet Airlines Inc.,12307,II3,14623,RRT,9
USA Jet Airlines Inc.,13184,MBS,15381,TVF,9
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10216,AHN,13461,MQY,4
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14564,RNC,14996,SSI,4
Cavok Air LLC,10782,BTS,15370,TUL,5
"Jet Aviation Flight Services, Inc.",11244,CZM,14027,PBI,2
"Jet Aviation Flight Services, Inc.",15628,VRB,14838,SJO,2
Tropic Ocean Airways LLC,11534,ELH,11697,FLL,2
Western Global,11418,DSA,10397,ATL,2
Western Global,12134,HIK,15108,SZL,2
Western Global,12836,KUV,10299,ANC,2
Western Global,15108,SZL,14635,RSW,2
"Jet Aviation Flight Services, Inc.",10208,AGS,11066,CMH,4
"Jet Aviation Flight Services, Inc.",11219,CXO,13303,MIA,4
"Jet Aviation Flight Services, Inc.",11295,DET,12953,LGA,4
"Jet Aviation Flight Services, Inc.",14996,SSI,13303,MIA,4
"Jet Aviation Flight Services, Inc.",10224,AIK,13605,NAS,4
Tropic Ocean Airways LLC,11732,FPR,11697,FLL,4
Tropic Ocean Airways LLC,15260,TMB,10621,BIM,4
Ameristar Air Cargo,15323,TRI,12878,LAF,10
Trans States Airlines,12156,HLN,12992,LIT,10
Trans States Airlines,14674,SAF,11122,CPR,10
Miami Air International,12320,ILG,15074,SWO,10
Miami Air International,13795,OAJ,12191,HOU,10
Kalinin Aviation LLC d/b/a Alaska Seaplanes,14797,SGY,12175,HNS,1
"Pacific Airways, Inc.",12857,KXA,12253,HYL,1
"Pacific Airways, Inc.",15793,WMK,12633,KCC,1
Avjet Corporation,13341,MKC,10800,BUR,3
Ameristar Air Cargo,11834,FYV,10171,ADS,3
Gulf And Caribbean Cargo,11699,FLO,14004,PAE,3
"ADVANCED AIR, LLC",14898,SMO,12127,HHR,6
"ADVANCED AIR, LLC",14965,SQA,13796,OAK,6
Hageland Aviation Service,14601,RQI,14493,RDV,7
Hageland Aviation Service,15339,TSG,11630,FAI,7
Kalinin Aviation LLC d/b/a Alaska Seaplanes,11545,ELV,11619,EXI,7
Venture Travel LLC d/b/a Taquan Air Service,13504,MTM,12252,HYG,7
Western Global,11517,EIL,13930,ORD,7
USA Jet Airlines Inc.,11659,FDY,13061,LRD,7
"Prescott Support Company, Inc.",11904,GGE,13577,MYR,7
"Prescott Support Company, Inc.",12559,JST,12365,IPT,7
"Prescott Support Company, Inc.",12932,LEB,14321,PWM,7
"Jet Aviation Flight Services, Inc.",10444,AXA,14320,PWK,5
"Jet Aviation Flight Services, Inc.",14749,SEE,12889,LAS,5
"Jet Aviation Flight Services, Inc.",15008,STC,13232,MDW,5
"Jet Aviation Flight Services, Inc.",14645,RUH,15167,TEB,5
Avjet Corporation,10630,BJC,14908,SNA,6
Avjet Corporation,11098,COE,10800,BUR,6
Avjet Corporation,14089,PGO,10800,BUR,6
"Prescott Support Company, Inc.",12124,HHH,10208,AGS,1
United Air Lines Inc.,12991,LIS,11278,DCA,5
United Air Lines Inc.,13518,MUC,11433,DTW,5
United Air Lines Inc.,16321,ZRH,13230,MDT,5
United Air Lines Inc.,10717,BON,13487,MSP,5
United Air Lines Inc.,10846,BZE,10423,AUS,5
United Air Lines Inc.,14637,RTB,14683,SAT,5
United Air Lines Inc.,14066,PEK,11042,CLE,5
Iliamna Air Taxi,12784,KPV,10917,CDB,10
United Air Lines Inc.,12990,LIR,14027,PBI,2
United Air Lines Inc.,13502,MTJ,12012,GUC,3
Federal Express Corporation,11283,DDC,12278,ICT,1
Federal Express Corporation,12236,HUT,12278,ICT,1
Federal Express Corporation,13297,MHV,10561,BFL,1
Omni Air International LLC,13954,OSN,11298,DFW,2
Avjet Corporation,11706,FLX,14570,RNO,2
Avjet Corporation,12888,LAR,16229,YVR,2
Singapore Airlines Ltd.,13614,BKK,10397,ATL,3
Ameristar Air Cargo,13983,OWB,13898,OPF,5
Kenmore Air Harbor,15708,WA7,12652,KEH,5
Federal Express Corporation,11110,COT,14683,SAT,5
Lynden Air Cargo Airlines,15508,UUK,14709,SCC,5
40-Mile Air,11036,CKX,15236,TKJ,10
Kalinin Aviation LLC d/b/a Alaska Seaplanes,11619,EXI,11997,GST,8
Kalinin Aviation LLC d/b/a Alaska Seaplanes,14028,PBK,11545,ELV,8
United Air Lines Inc.,10357,ARN,10581,BGR,8
United Air Lines Inc.,15566,VCE,10529,BDL,8
United Air Lines Inc.,16178,YQX,11618,EWR,8
United Air Lines Inc.,14293,PUJ,10821,BWI,8
"Jet Aviation Flight Services, Inc.",10414,AUG,15167,TEB,7
"Jet Aviation Flight Services, Inc.",12222,HTO,11961,GON,7
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11165,CTH,15016,STL,7
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11282,DCU,13277,MGM,7
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11359,DNN,13461,MQY,7
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13282,MGW,13461,MQY,7
Ameristar Air Cargo,11111,COU,15043,SUS,2
Federal Express Corporation,16665,BBD,14842,SJT,2
Federal Express Corporation,11483,ECU,11415,DRT,2
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15919,XNA,12574,TN8,5
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15981,XXX,13461,MQY,5
Kenmore Air Harbor,15856,WSX,13002,LKE,7
Kenmore Air Harbor,16570,YWS,12652,KEH,7
Miami Air International,11185,CUR,13303,MIA,10
Ameristar Air Cargo,14435,QQY,15246,TLC,9
United Air Lines Inc.,15402,TXL,11042,CLE,7
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,16776,T2N,13461,MQY,7
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15271,TN2,10693,BNA,7
United Parcel Service,16267,YYR,14730,SDF,2
National Air Cargo Group Inc d/ba National Airlines,13153,MAA,10397,ATL,2
Antonov Company,10884,CAY,13771,NUQ,1
Antonov Company,11099,COF,10369,ASB,1
Miami Air International,13682,NIP,13303,MIA,6
Miami Air International,12544,USA,11259,DAL,6
Harris Air Services,11997,GST,14828,SIT,6
Volga-Dnepr Airlines,12265,IAG,16456,DWC,3
Volga-Dnepr Airlines,14071,PER,12266,IAH,3
Volga-Dnepr Airlines,10870,CAG,13930,ORD,2
Atlas Air Inc.,13791,NZY,10299,ANC,3
Atlas Air Inc.,10790,BUD,12917,LCK,3
Atlas Air Inc.,13928,ORB,10299,ANC,3
Island Air Service,12782,KPR,10056,A43,3
Western Global,14818,SID,14197,POB,3
National Air Cargo Group Inc d/ba National Airlines,11992,GSB,13998,OZP,3
"ADVANCED AIR, LLC",11784,FTG,14530,RIL,3
"ADVANCED AIR, LLC",14967,SQL,13796,OAK,3
"ADVANCED AIR, LLC",15325,TRM,12127,HHR,3
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,16848,2GA,13461,MQY,3
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11123,CPS,13461,MQY,3
Boutique Air,10221,AIA,10925,CDR,5
Federal Express Corporation,16865,HDE,11468,EAR,8
Federal Express Corporation,12154,HLI,14922,SNS,8
Federal Express Corporation,12212,HSI,11468,EAR,8
Federal Express Corporation,13344,MKG,11986,GRR,8
Gulf And Caribbean Cargo,10317,AOH,14730,SDF,8
Harris Air Services,12610,KAE,12523,JNU,8
Qantas Airways Ltd.,13243,MEL,12478,JFK,9
Miami Air International,16083,YHU,14122,PIT,2
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,16842,1GA,13461,MQY,2
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,16673,GA6,13461,MQY,2
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,16719,N2C,13461,MQY,2
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14109,PIB,13461,MQY,2
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15892,WY1,11784,FTG,2
"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",12755,KNW,12720,KLL,1
Hageland Aviation Service,15385,TWA,15293,TOG,6
Western Global,10714,BOJ,14730,SDF,6
Western Global,10872,CAI,11992,GSB,6
Western Global,12908,LBV,13930,ORD,6
Western Global,14561,RMS,14197,POB,6
"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15676,VZA,10551,BET,8
"Maritime Helicopters, Inc.",11559,ENN,13513,MTX,10
XTRA Airways,12882,LAL,12882,LAL,3
"Jet Aviation Flight Services, Inc.",11592,ESN,15356,TTN,3
"Jet Aviation Flight Services, Inc.",14207,POP,14100,PHL,3
Tropic Ocean Airways LLC,11910,GHB,11697,FLL,3
Tropic Ocean Airways LLC,15860,WTD,11697,FLL,3
USA Jet Airlines Inc.,13241,MEI,13061,LRD,2
USA Jet Airlines Inc.,14648,RUT,11193,CVG,2
USA Jet Airlines Inc.,10210,AGU,13061,LRD,2
Antonov Company,12625,KBL,14761,SFB,9
Antonov Company,15906,XCR,14259,PSM,9
Alaska Central Express,15700,VZY,10299,ANC,8
Iliamna Air Taxi,14296,PUO,11555,ENA,8
Iliamna Air Taxi,15069,SWD,12721,KLN,8
"Jet Aviation Flight Services, Inc.",15020,STP,14689,SBA,8
"Jet Aviation Flight Services, Inc.",15177,TEX,12892,LAX,8
"Jet Aviation Flight Services, Inc.",16353,ZXU,11728,FOK,8
USA Jet Airlines Inc.,13933,ORH,11193,CVG,8
ABSA-Aerolinhas Brasileiras,11204,CWB,13303,MIA,7
Volga-Dnepr Airlines,15326,TRN,10821,BWI,7
Asia Pacific,14206,POM,12016,GUM,7
Amerijet International,11654,FDF,13303,MIA,7
"Jet Aviation Flight Services, Inc.",11790,FTY,10982,CHD,2
"Jet Aviation Flight Services, Inc.",16582,GA5,11058,CLU,4
"Jet Aviation Flight Services, Inc.",11899,GFL,10529,BDL,4
"Jet Aviation Flight Services, Inc.",12244,HVN,11618,EWR,4
Tradewind Aviation,10535,BDR,10815,BVY,4
Tradewind Aviation,10815,BVY,10535,BDR,4
Tradewind Aviation,16543,MA5,15167,TEB,4
Tradewind Aviation,16851,NJ9,14492,RDU,4
Tradewind Aviation,14769,SFM,12197,HPN,4
Tradewind Aviation,15882,WWD,12197,HPN,4
Tradewind Aviation,16215,YTZ,12197,HPN,4
Svenskt Industriflyg AB,10678,BMA,11495,EFD,5
Smokey Bay Air Inc.,14088,PGM,14942,SOV,1
Island Air Service,12869,KZB,10056,A43,1
Warbelow,10938,CEM,11630,FAI,1
Warbelow,12370,IRC,15581,VEE,1
Grant Aviation,14119,PIP,15448,UGS,1
Grant Aviation,15448,UGS,14119,PIP,1
"Pacific Airways, Inc.",16345,ZXM,15741,WFB,3
Iliamna Air Taxi,12748,KNK,13715,NNL,7
"Jet Aviation Flight Services, Inc.",10910,CCR,14457,RAP,5
"Scott Aviation, LLC  d/b/a  Silver Air",11141,CRQ,14831,SJC,5
"Scott Aviation, LLC  d/b/a  Silver Air",11803,FVG,15618,VNY,5
Iliamna Air Taxi,13715,NNL,12748,KNK,1
Iliamna Air Taxi,14167,PML,11555,ENA,10
"Gestair, S.A.",15060,SVQ,15167,TEB,10
Tradewind Aviation,10374,ASH,15167,TEB,2
Tradewind Aviation,13125,LWM,11618,EWR,2
Tradewind Aviation,16526,MA4,13230,MDT,2
Tradewind Aviation,13984,OWD,12197,HPN,2
"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",12653,KEK,11336,DLG,5
Kenmore Air Harbor,10385,AST,10559,BFI,5
CAT Aviation,12026,GVA,14492,RDU,6
"ADVANCED AIR, LLC",10958,CFT,15376,TUS,5
"ADVANCED AIR, LLC",14673,SAD,15051,SVC,5
Grant Aviation,11053,CLP,10245,AKN,8
Island Air Service,10278,ALZ,10056,A43,2
Island Air Service,13934,ORI,12721,KLN,2
Warbelow,13415,MNT,13381,MLY,2
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10783,BTT,11630,FAI,2
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,12279,ICY,11630,FAI,2
"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",12671,KGK,11336,DLG,2
Air Hamburg Luftverkehrsgesellschaft mbH,10730,BQH,15167,TEB,5
VistaJet Limited,11945,GMP,12173,HNL,6
VistaJet Limited,14250,PSA,12003,GTF,6
Tradewind Aviation,10964,CGE,15167,TEB,6
Tradewind Aviation,11441,DUJ,12197,HPN,6
Tradewind Aviation,11456,DXR,13958,OSU,6
Tradewind Aviation,11615,EWB,15167,TEB,6
Tradewind Aviation,12168,HNC,10540,BED,6
Tradewind Aviation,13008,LKP,12197,HPN,6
Tradewind Aviation,16553,ME4,12197,HPN,6
Tradewind Aviation,13507,MTP,11456,DXR,6
Unijet,12900,LBG,11618,EWR,10
Tradewind Aviation,13599,NAD,13535,MVL,1
Tropic Ocean Airways LLC,14682,SAQ,11697,FLL,1
VistaJet Limited,11628,FAB,10423,AUS,3
VistaJet Limited,16363,FHB,16321,ZRH,3
VistaJet Limited,13952,OSL,14027,PBI,3
VistaJet Limited,15595,VIE,10721,BOS,3
Tradewind Aviation,10589,BHB,12197,HPN,7
Tradewind Aviation,16710,MD2,16498,NY7,7
Tradewind Aviation,13731,NPT,11728,FOK,7
Tradewind Aviation,16498,NY7,10540,BED,7
Tradewind Aviation,14875,SLK,10613,BID,7
Tradewind Aviation,15427,UBF,14100,PHL,7
Tradewind Aviation,15656,VWK,11728,FOK,7
Harris Air Services,14270,PTD,14828,SIT,2
Svenskt Industriflyg AB,10591,BHD,10397,ATL,1
SkyWest Airlines Inc.,10469,AZO,11775,FSD,6
Blue Jet SP Z o o,12933,LED,15167,TEB,2
Albinati aviation Limited,12987,LIN,11618,EWR,2
VistaJet Limited,10608,BHX,11259,DAL,2
VistaJet Limited,13625,NCE,11618,EWR,2
VistaJet Limited,15631,VRN,11259,DAL,2
Island Air Service,12866,KYK,12721,KLN,3
"Maritime Helicopters, Inc.",16567,7AK,12786,KQA,3
"Scott Aviation, LLC  d/b/a  Silver Air",16770,CO1,10559,BFI,3
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11015,CIW,13303,MIA,3
Svenskt Industriflyg AB,11966,GOT,10397,ATL,9
Grant Aviation,10237,AKB,10917,CDB,2
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,16537,LA1,12574,TN8,2
Air Alsie A/S,16597,SIR,15167,TEB,2
Chartright Air Inc.,14630,RSN,16115,YLW,1
Air Alsie A/S,14781,SGD,11697,FLL,1
Iliamna Air Taxi,15160,TCT,15881,WWA,6
Iliamna Air Taxi,15881,WWA,15160,TCT,6
"Jet Aviation Flight Services, Inc.",10436,AVW,14831,SJC,3
"Jet Aviation Flight Services, Inc.",12965,LGU,11219,CXO,3
"Jet Aviation Flight Services, Inc.",14318,PWA,15447,UGN,3
Flying Group Lux S.A.,10310,ANR,10372,ASE,4
"Jet Aviation Flight Services, Inc.",16074,YHD,10559,BFI,8
Bering Air Inc.,10991,CHP,11643,FBK,8
FAI rent-a-jet AG,16531,AZI,12264,IAD,7
FAI rent-a-jet AG,14380,DMM,12889,LAS,7
Air Alsie A/S,13143,LYS,13296,MHT,7
Tradewind Aviation,11675,FID,12197,HPN,3
Tradewind Aviation,16540,ME3,10540,BED,3
Tradewind Aviation,14778,SFZ,12244,HVN,3
Air Alsie A/S,10669,BLL,16091,YIP,3
Air Alsie A/S,10746,BRN,10540,BED,3
Air Alsie A/S,11118,CPH,10540,BED,3
Air Alsie A/S,13818,ODE,11697,FLL,3
Air Alsie A/S,16646,OXF,12197,HPN,3
Air Alsie A/S,10205,AGP,10540,BED,4
Air Alsie A/S,13145,LYX,15167,TEB,4
"Scott Aviation, LLC  d/b/a  Silver Air",14303,PUW,14004,PAE,4
Air Alsie A/S,14191,PNQ,15167,TEB,8
"ADVANCED AIR, LLC",15434,UDD,14898,SMO,9
"Jet Aviation Flight Services, Inc.",16495,CT2,15346,TSS,6
"Scott Aviation, LLC  d/b/a  Silver Air",16755,T8X,16271,YYZ,6
Island Air Service,11299,DGB,13934,ORI,6
Island Air Service,10042,A29,10056,A43,4
Venture Travel LLC d/b/a Taquan Air Service,15754,WHD,15741,WFB,5
London Air Services Limited,15706,WA5,16229,YVR,5
Wright Air Service,13564,MXY,11630,FAI,8
Venture Travel LLC d/b/a Taquan Air Service,12983,LIJ,15741,WFB,8
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,16680,N1Y,13930,ORD,8
FAI rent-a-jet AG,15928,XRY,14057,PDX,10
VistaJet Limited,14453,RAK,15167,TEB,9
VistaJet Limited,15335,TSA,10299,ANC,9
Kenmore Air Harbor,16650,B2C,13002,LKE,6
VistaJet Limited,11437,DUD,12173,HNL,10
VistaJet Limited,13051,LPL,10540,BED,10
VistaJet Limited,13799,OAX,12758,KOA,10
VistaJet Limited,15343,TSN,10299,ANC,10
"Jet Aviation Flight Services, Inc.",12068,HAO,14320,PWK,10
"ADVANCED AIR, LLC",13570,MYF,12889,LAS,10
Bering Air Inc.,11008,CIL,13873,OME,9
Tradewind Aviation,10965,CGF,13398,MMU,9
Tradewind Aviation,16871,CT7,13931,ORF,9
Tradewind Aviation,12484,JGG,12197,HPN,9
Tradewind Aviation,13808,OCE,12320,ILG,9
Tradewind Aviation,13958,OSU,13446,MPO,9
Tradewind Aviation,14332,PYM,12197,HPN,9
Tradewind Aviation,14802,SHD,12197,HPN,9
ACM AIR CHARTER GmbH,14166,PMI,10540,BED,9
ACM AIR CHARTER GmbH,16120,YML,10721,BOS,9
Tradewind Aviation,16525,PA5,15167,TEB,6
Tradewind Aviation,15855,WST,13507,MTP,6
Tradewind Aviation,15931,XSM,15167,TEB,6
ACM AIR CHARTER GmbH,15635,VST,12197,HPN,7
Kenmore Air Harbor,16172,YQQ,10559,BFI,1
Tradewind Aviation,11842,GAI,11728,FOK,5
Tradewind Aviation,12029,GVQ,10815,BVY,5
Tradewind Aviation,13674,NHZ,12197,HPN,5
Tradewind Aviation,14044,PCT,10154,ACK,5
Avjet Corporation,12211,HSH,13796,OAK,5
Tropic Ocean Airways LLC,16825,TYM,11697,FLL,8
Chartright Air Inc.,16546,ON1,14307,PVD,8
Chartright Air Inc.,16523,YPD,12197,HPN,7
VistaJet Limited,11636,FAO,10559,BFI,7
VistaJet Limited,14961,SPU,11618,EWR,7
VistaJet Limited,15604,VKO,11618,EWR,7
Island Air Service,10088,A75,10056,A43,7
Tradewind Aviation,10478,BAF,13541,MVY,8
Tradewind Aviation,10613,BID,14875,SLK,8
Tradewind Aviation,11862,GBR,12070,HAR,8
Tradewind Aviation,12070,HAR,11862,GBR,8
Tradewind Aviation,12898,LBE,10154,ACK,8
Tradewind Aviation,12916,LCI,12197,HPN,8
Tradewind Aviation,13376,MLT,10721,BOS,8
Tradewind Aviation,16442,NY5,16503,ME2,8
Tradewind Aviation,16512,NY8,13541,MVY,8
Tradewind Aviation,13861,OLE,13541,MVY,8
"ADVANCED AIR, LLC",16817,NV6,12127,HHR,2
Warbelow,10040,A27,11630,FAI,5
"Jet Aviation Flight Services, Inc.",13832,OGS,14320,PWK,9
"Scott Aviation, LLC  d/b/a  Silver Air",12136,HIO,14747,SEA,10
SkyWest Airlines Inc.,10409,ATY,14120,PIR,9
Tradewind Aviation,11372,DOM,14843,SJU,3
Tradewind Aviation,11493,EEN,15167,TEB,3
Tradewind Aviation,16533,JBQ,14819,SIG,3
Tradewind Aviation,13176,MAZ,14843,SJU,3
Tradewind Aviation,16634,MQI,15167,TEB,3
Tradewind Aviation,16541,OBE,12197,HPN,3
Tradewind Aviation,14553,RME,15167,TEB,3
"Scott Aviation, LLC  d/b/a  Silver Air",12185,HON,10849,BZN,4
"Scott Aviation, LLC  d/b/a  Silver Air",12247,HWD,15618,VNY,4
"Scott Aviation, LLC  d/b/a  Silver Air",13251,MEV,10800,BUR,4
"Scott Aviation, LLC  d/b/a  Silver Air",13453,MQJ,10800,BUR,4
"Scott Aviation, LLC  d/b/a  Silver Air",15877,WVI,14570,RNO,4
"ADVANCED AIR, LLC",12062,HAF,14898,SMO,4
Air Alsie A/S,14639,RTM,14908,SNA,5
FAI rent-a-jet AG,11276,DBV,14747,SEA,5
VistaJet Limited,10201,AGH,15167,TEB,5
VistaJet Limited,10712,BOH,13303,MIA,5
London Air Services Limited,11525,EKO,16229,YVR,5
"Scott Aviation, LLC  d/b/a  Silver Air",10950,CEZ,15618,VNY,9
"Scott Aviation, LLC  d/b/a  Silver Air",11452,DWA,15232,TKF,9
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10572,BGD,14689,SBA,9
Chartright Air Inc.,16097,YKF,10792,BUF,9
JetClub AG,14686,SAW,11618,EWR,10
FAI rent-a-jet AG,12913,LCE,12264,IAD,10
VistaJet Limited,11700,FLR,12197,HPN,9
VistaJet Limited,13359,MLA,10721,BOS,9
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11197,CVN,14107,PHX,10
Chartright Air Inc.,11090,CNW,16271,YYZ,10
Chartright Air Inc.,16266,YYQ,14100,PHL,10
VistaJet Limited,11000,CIA,11789,FTW,10
VistaJet Limited,13047,LPA,10559,BFI,10
"Jet Aviation Flight Services, Inc.",10741,BRG,12068,HAO,10
Tradewind Aviation,11106,CON,12197,HPN,9
Tradewind Aviation,16454,VGC,10670,BLM,9
Tradewind Aviation,16162,YQA,12197,HPN,9
Wright Air Service,10014,A01,11630,FAI,9
VistaJet Limited,13121,LWB,13605,NAS,8
Tradewind Aviation,16569,NY9,10815,BVY,6
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12078,HBG,13461,MQY,1
Tradewind Aviation,10361,ART,10815,BVY,5
Tradewind Aviation,16479,MA2,12222,HTO,5
Tradewind Aviation,13685,NJ1,12197,HPN,5
Grant Aviation,12841,KVC,10917,CDB,5
"ADVANCED AIR, LLC",13988,OXR,12127,HHR,1
"ADVANCED AIR, LLC",14672,SAC,14831,SJC,1
"Mokulele Flight Services, Inc.",12174,HNM,13347,MKK,2
ACM AIR CHARTER GmbH,11655,FDH,10540,BED,5
Tropic Ocean Airways LLC,14950,SPG,15260,TMB,8
FAI rent-a-jet AG,10480,BAH,14262,PSP,9
Chartright Air Inc.,13493,MSV,16271,YYZ,8
"Scott Aviation, LLC  d/b/a  Silver Air",12348,INT,10372,ASE,8
"Scott Aviation, LLC  d/b/a  Silver Air",13120,LVS,10559,BFI,8
FAI rent-a-jet AG,11161,CTA,13931,ORF,6
